Work_ID,MP_Name,State,Constituency,Work_Type,District,Date,Amount,Payment_Status,work_description,risk_score,risk_level,reason,cost_score,cost_z,cost_ratio,cost_peer_group,mismatch_score,Declared_Work_Type,Predicted_Work_Type,Confidence_In_Declared_Type,conc_score,conc_score_per_work,conc_ratio,portfolio_share,dup_score,dup_similarity,duplicate_of_work_id,dup_amount_corroborated,dup_reason,comparison_group,evidence
WS/MP18227/2024-2025/148772,DAROGA PRASAD SAROJ,Uttar Pradesh,LALGANJ (SC),Lighting of public spaces,AZAMGARH,25-Mar-2026,1206957.0,Completed,tahsil bar me solar painal ka nirmad,92,Critical - Priority Investigation,"Cost is 6.9x the median for 'Lighting of public spaces' works in Uttar Pradesh (₹1,206,957 (₹12.07 lakh) vs. median ₹176,130 (₹1.76 lakh), n=1218 comparable works). | Description reads as 'Street lights', not the declared 'Lighting of public spaces' (model gives the declared category only 3.5% match confidence). | 100% text-similar AND same claimed amount as another 'Lighting of public spaces' work by the same MP (WS/MP18227/2024-2025/148771) — check for duplicate or split-billed claim.",40,5.153634745382261,6.852648611820816,state,22,Lighting of public spaces,Street lights,0.0348,0,0,1.4912695800681348,0.2996371443920467,30,1.0,WS/MP18227/2024-2025/148771,True,100% text-similar AND same claimed amount as another 'Lighting of public spaces' work by the same MP (WS/MP18227/2024-2025/148771) — check for duplicate or split-billed claim.,Lighting of public spaces,"{'cost_anomaly': {'score': 40, 'z': 5.15, 'ratio_to_peer_median': 6.85, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 22, 'declared_type_confidence': 0.0348}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 1.49, 'portfolio_share': 0.3}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP18227/2024-2025/148771', 'amount_corroborated': True}}"
WS/MP18040/2025-2026/184184,RAJ BHUSHAN CHOUDHARY,Bihar,MUZAFFARPUR,Purchase of furniture and fixtures for educational purposes,MUZAFFARPUR,24-May-2025,4980000.0,Completed,Purchase of book shelves for library of govt schools.,73,Critical - Priority Investigation,"Cost is 5.0x the median for 'Purchase of furniture and fixtures for educational purposes' works nationally (₹4,980,000 (₹49.80 lakh) vs. median ₹1,000,000 (₹10.00 lakh), n=53 comparable works). | Description reads as 'Purchase Books for Library', not the declared 'Purchase of furniture and fixtures for educational purposes' (model gives the declared category only 1.5% match confidence). | 100% text-similar AND same claimed amount as another 'Purchase of furniture and fixtures for educational purposes' work by the same MP (WS/MP18040/2024-2025/157358) — check for duplicate or split-billed claim.",13,2.316388287307243,4.980000000000002,national,30,Purchase of furniture and fixtures for educational purposes,Purchase Books for Library,0.0148,0,0,5.718738504761746,0.23454457789334934,30,1.0,WS/MP18040/2024-2025/157358,True,100% text-similar AND same claimed amount as another 'Purchase of furniture and fixtures for educational purposes' work by the same MP (WS/MP18040/2024-2025/157358) — check for duplicate or split-billed claim.,Purchase of furniture and fixtures for educational purposes,"{'cost_anomaly': {'score': 13, 'z': 2.32, 'ratio_to_peer_median': 4.98, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 30, 'declared_type_confidence': 0.0148}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 5.72, 'portfolio_share': 0.235}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP18040/2024-2025/157358', 'amount_corroborated': True}}"
WS/MP457/2024-2025/156728,D Ravikumar,Tamil Nadu,VILUPPURAM(SC),Development of playground,Viluppuram,29-Jul-2025,810000.0,Completed,"Cricket Pitch, Cricket Turf 45x10 feet, Cricket Astro Turf, Cricket net all around with roof, Cricket set, Foot Ball post, Volley ball post, Basket Ball post with Board, Kho Kho Post with first quality wood, Single cross strainer fixed, Skywalk fixed, Spinning wheel fixed with required accessories for complete usage of the developed ground.",30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Development of playground' work by the same MP (WS/MP457/2024-2025/156727) — check for duplicate or split-billed claim.,0,0.0,0.9999999999999997,national,0,Development of playground,Development of playground,0.7784,0,0,5.132178174734793,0.13683694861150336,30,1.0,WS/MP457/2024-2025/156727,True,100% text-similar AND same claimed amount as another 'Development of playground' work by the same MP (WS/MP457/2024-2025/156727) — check for duplicate or split-billed claim.,Development of playground,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.7784}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 5.13, 'portfolio_share': 0.137}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP457/2024-2025/156727', 'amount_corroborated': True}}"
WS/MP643/2024-2025/135916,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Purchase Books for Library,BURHANPUR,03-Jul-2025,100000.0,Completed,Purchase of books for students intellectual development at various schools of Burhanpur district,30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Purchase Books for Library' work by the same MP (WS/MP643/2024-2025/135909) — check for duplicate or split-billed claim.,0,0.0,0.9999999999999999,state,0,Purchase Books for Library,Purchase Books for Library,0.7951,0,0,0.4747141294221148,0.13824020341264576,30,1.0,WS/MP643/2024-2025/135909,True,100% text-similar AND same claimed amount as another 'Purchase Books for Library' work by the same MP (WS/MP643/2024-2025/135909) — check for duplicate or split-billed claim.,Purchase Books for Library,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.7951}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.47, 'portfolio_share': 0.138}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP643/2024-2025/135909', 'amount_corroborated': True}}"
WS/MP643/2024-2025/135912,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Purchase Books for Library,BURHANPUR,03-Jul-2025,100000.0,Completed,Purchase of books for students intellectual development at various schools of Burhanpur district,30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Purchase Books for Library' work by the same MP (WS/MP643/2024-2025/135909) — check for duplicate or split-billed claim.,0,0.0,0.9999999999999999,state,0,Purchase Books for Library,Purchase Books for Library,0.7749,0,0,0.4747141294221148,0.13824020341264576,30,1.0,WS/MP643/2024-2025/135909,True,100% text-similar AND same claimed amount as another 'Purchase Books for Library' work by the same MP (WS/MP643/2024-2025/135909) — check for duplicate or split-billed claim.,Purchase Books for Library,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.7749}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.47, 'portfolio_share': 0.138}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP643/2024-2025/135909', 'amount_corroborated': True}}"
WS/MP643/2024-2025/135914,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Purchase Books for Library,BURHANPUR,03-Jul-2025,100000.0,Completed,Purchase of books for students intellectual development at various schools of Burhanpur district,30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Purchase Books for Library' work by the same MP (WS/MP643/2024-2025/135909) — check for duplicate or split-billed claim.,0,0.0,0.9999999999999999,state,0,Purchase Books for Library,Purchase Books for Library,0.7936,0,0,0.4747141294221148,0.13824020341264576,30,1.0,WS/MP643/2024-2025/135909,True,100% text-similar AND same claimed amount as another 'Purchase Books for Library' work by the same MP (WS/MP643/2024-2025/135909) — check for duplicate or split-billed claim.,Purchase Books for Library,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.7936}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.47, 'portfolio_share': 0.138}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP643/2024-2025/135909', 'amount_corroborated': True}}"
WS/MP18065/2024-2025/135232,DEEPENDER SINGH HOODA,Haryana,ROHTAK,Construction of community centers and community halls,ROHTAK,19-Mar-2025,968588.0,Completed,Const. Shed in Punjabi Dharamshala,30,Medium - Worth Reviewing,"Description reads as 'Construction of shelters for animals', not the declared 'Construction of community centers and community halls' (model gives the declared category only 3.0% match confidence).",0,0.854227131886823,1.5729854226683435,state,30,Construction of community centers and community halls,Construction of shelters for animals,0.0298,0,0,4.785811044954793,0.7138403028900324,0,0.0,,False,,Construction of community centers and community halls,"{'cost_anomaly': {'score': 0, 'z': 0.85, 'ratio_to_peer_median': 1.57, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 30, 'declared_type_confidence': 0.0298}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 4.79, 'portfolio_share': 0.714}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP457/2024-2025/156730,D Ravikumar,Tamil Nadu,VILUPPURAM(SC),Development of playground,Viluppuram,29-Jul-2025,810000.0,Completed,"Cricket Pitch, Cricket Turf 45x10 feet, Cricket Astro Turf, Cricket net all around with roof, Cricket set, Foot Ball post, Volley ball post, Basket Ball post with Board, Kho Kho Post with first quality wood, Single cross strainer fixed, Skywalk fixed, Spinning wheel fixed with required accessories for complete usage of the developed ground.",30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Development of playground' work by the same MP (WS/MP457/2024-2025/156727) — check for duplicate or split-billed claim.,0,0.0,0.9999999999999997,national,0,Development of playground,Development of playground,0.8109,0,0,5.132178174734793,0.13683694861150336,30,1.0,WS/MP457/2024-2025/156727,True,100% text-similar AND same claimed amount as another 'Development of playground' work by the same MP (WS/MP457/2024-2025/156727) — check for duplicate or split-billed claim.,Development of playground,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.8109}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 5.13, 'portfolio_share': 0.137}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP457/2024-2025/156727', 'amount_corroborated': True}}"
WS/MP457/2024-2025/156729,D Ravikumar,Tamil Nadu,VILUPPURAM(SC),Development of playground,Viluppuram,29-Jul-2025,810000.0,Completed,"Cricket Pitch, Cricket Turf 45x10 feet, Cricket Astro Turf, Cricket net all around with roof, Cricket set, Foot Ball post, Volley ball post, Basket Ball post with Board, Kho Kho Post with first quality wood, Single cross strainer fixed, Skywalk fixed, Spinning wheel fixed with required accessories for complete usage of the developed ground.",30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Development of playground' work by the same MP (WS/MP457/2024-2025/156727) — check for duplicate or split-billed claim.,0,0.0,0.9999999999999997,national,0,Development of playground,Development of playground,0.811,0,0,5.132178174734793,0.13683694861150336,30,1.0,WS/MP457/2024-2025/156727,True,100% text-similar AND same claimed amount as another 'Development of playground' work by the same MP (WS/MP457/2024-2025/156727) — check for duplicate or split-billed claim.,Development of playground,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.811}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 5.13, 'portfolio_share': 0.137}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP457/2024-2025/156727', 'amount_corroborated': True}}"
WS/MP013/2024-2025/137609,Indra Hang Subba,Sikkim,SIKKIM,Construction of additional rooms and halls in the existing public and community building,Gangtok,06-Nov-2025,999539.0,Completed,Upgradation and repiar & restoration of Nawadaya SHG's envelope manufacturing plant,30,Medium - Worth Reviewing,"Description reads as 'Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides', not the declared 'Construction of additional rooms and halls in the existing public and community building' (model gives the declared category only 2.0% match confidence).",0,0.6740512984782101,1.9990780000000012,national,30,Construction of additional rooms and halls in the existing public and community building,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",0.0199,0,0,0.9997694734287491,0.02181562329234477,0,0.0,,False,,Construction of additional rooms and halls in the existing public and community building,"{'cost_anomaly': {'score': 0, 'z': 0.67, 'ratio_to_peer_median': 2.0, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 30, 'declared_type_confidence': 0.0199}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 1.0, 'portfolio_share': 0.022}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP643/2024-2025/135911,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Purchase Books for Library,BURHANPUR,03-Jul-2025,100000.0,Completed,Purchase of books for students intellectual development at various schools of Burhanpur district,30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Purchase Books for Library' work by the same MP (WS/MP643/2024-2025/135909) — check for duplicate or split-billed claim.,0,0.0,0.9999999999999999,state,0,Purchase Books for Library,Purchase Books for Library,0.7749,0,0,0.4747141294221148,0.13824020341264576,30,1.0,WS/MP643/2024-2025/135909,True,100% text-similar AND same claimed amount as another 'Purchase Books for Library' work by the same MP (WS/MP643/2024-2025/135909) — check for duplicate or split-billed claim.,Purchase Books for Library,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.7749}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.47, 'portfolio_share': 0.138}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP643/2024-2025/135909', 'amount_corroborated': True}}"
WS/MP18031/2025-2026/153096,ABHAY KUMAR SINHA,Bihar,AURANGABAD_BR,Purchase of books and periodicals for libraries/digitization of library books,GAYA,22-Apr-2025,473826.0,Completed,purchase of books for school public library,30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Purchase of books and periodicals for libraries/digitization of library books' work by the same MP (WS/MP18031/2025-2026/153000) — check for duplicate or split-billed claim.,0,-0.6745,0.9500308773168005,state,0,Purchase of books and periodicals for libraries/digitization of library books,Purchase of books and periodicals for libraries/digitization of library books,0.9061,0,0,54.92060285714284,0.9625683115794715,30,1.0,WS/MP18031/2025-2026/153000,True,100% text-similar AND same claimed amount as another 'Purchase of books and periodicals for libraries/digitization of library books' work by the same MP (WS/MP18031/2025-2026/153000) — check for duplicate or split-billed claim.,Purchase of books and periodicals for libraries/digitization of library books,"{'cost_anomaly': {'score': 0, 'z': -0.67, 'ratio_to_peer_median': 0.95, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.9061}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 54.92, 'portfolio_share': 0.963}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP18031/2025-2026/153000', 'amount_corroborated': True}}"
WS/MP18138/2025-2026/148807,RICHARD VANLALHMANGAIHA,Mizoram,MIZORAM (ST),Development of playfields and sports grounds,LUNGLEI,13-Oct-2025,250000.0,Completed,Construction of pavilion at Public Playground at Chhumkhum,30,Medium - Worth Reviewing,"Description reads as 'Development of playground', not the declared 'Development of playfields and sports grounds' (model gives the declared category only 1.5% match confidence).",0,-0.6745,0.5341904731522239,national,30,Development of playfields and sports grounds,Development of playground,0.0154,0,0,1.9644329909178524,0.039196261617351985,0,0.0,,False,,Development of playfields and sports grounds,"{'cost_anomaly': {'score': 0, 'z': -0.67, 'ratio_to_peer_median': 0.53, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 30, 'declared_type_confidence': 0.0154}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 1.96, 'portfolio_share': 0.039}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18031/2025-2026/153089,ABHAY KUMAR SINHA,Bihar,AURANGABAD_BR,Purchase of books and periodicals for libraries/digitization of library books,GAYA,22-Apr-2025,473826.0,Completed,purchase of books for school public library,30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Purchase of books and periodicals for libraries/digitization of library books' work by the same MP (WS/MP18031/2025-2026/153000) — check for duplicate or split-billed claim.,0,-0.6745,0.9500308773168005,state,0,Purchase of books and periodicals for libraries/digitization of library books,Purchase of books and periodicals for libraries/digitization of library books,0.9062,0,0,54.92060285714284,0.9625683115794715,30,1.0,WS/MP18031/2025-2026/153000,True,100% text-similar AND same claimed amount as another 'Purchase of books and periodicals for libraries/digitization of library books' work by the same MP (WS/MP18031/2025-2026/153000) — check for duplicate or split-billed claim.,Purchase of books and periodicals for libraries/digitization of library books,"{'cost_anomaly': {'score': 0, 'z': -0.67, 'ratio_to_peer_median': 0.95, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.9062}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 54.92, 'portfolio_share': 0.963}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP18031/2025-2026/153000', 'amount_corroborated': True}}"
WS/MP18031/2025-2026/153093,ABHAY KUMAR SINHA,Bihar,AURANGABAD_BR,Purchase of books and periodicals for libraries/digitization of library books,GAYA,22-Apr-2025,473826.0,Completed,purchase of books for school public library,30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Purchase of books and periodicals for libraries/digitization of library books' work by the same MP (WS/MP18031/2025-2026/153000) — check for duplicate or split-billed claim.,0,-0.6745,0.9500308773168005,state,0,Purchase of books and periodicals for libraries/digitization of library books,Purchase of books and periodicals for libraries/digitization of library books,0.8951,0,0,54.92060285714284,0.9625683115794715,30,1.0,WS/MP18031/2025-2026/153000,True,100% text-similar AND same claimed amount as another 'Purchase of books and periodicals for libraries/digitization of library books' work by the same MP (WS/MP18031/2025-2026/153000) — check for duplicate or split-billed claim.,Purchase of books and periodicals for libraries/digitization of library books,"{'cost_anomaly': {'score': 0, 'z': -0.67, 'ratio_to_peer_median': 0.95, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.8951}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 54.92, 'portfolio_share': 0.963}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP18031/2025-2026/153000', 'amount_corroborated': True}}"
WS/MP243/2024-2025/157104,Kakoli Ghosh Dastidar,West Bengal,BARASAT,Purchase of hospital equipment,North 24 Parganas,10-Oct-2025,269980.0,Completed,Providing 10 nos breath analyser for Bidhannagar Police Commissionerate,30,Medium - Worth Reviewing,"Description reads as 'Street lights', not the declared 'Purchase of hospital equipment' (model gives the declared category only 1.5% match confidence).",0,0.20713270271826412,1.143968508874886,national,30,Purchase of hospital equipment,Street lights,0.0149,0,0,0.21597505100863254,0.06647137407493307,0,0.0,,False,,Purchase of hospital equipment,"{'cost_anomaly': {'score': 0, 'z': 0.21, 'ratio_to_peer_median': 1.14, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 30, 'declared_type_confidence': 0.0149}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.22, 'portfolio_share': 0.066}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP457/2024-2025/156732,D Ravikumar,Tamil Nadu,VILUPPURAM(SC),Development of playground,Viluppuram,29-Jul-2025,810000.0,Completed,"Cricket Pitch, Cricket Turf 45x10 feet, Cricket Astro Turf, Cricket net all around with roof, Cricket set, Foot Ball post, Volley ball post, Basket Ball post with Board, Kho Kho Post with first quality wood, Single cross strainer fixed, Skywalk fixed, Spinning wheel fixed with required accessories for complete usage of the developed ground.",30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Development of playground' work by the same MP (WS/MP457/2024-2025/156727) — check for duplicate or split-billed claim.,0,0.0,0.9999999999999997,national,0,Development of playground,Development of playground,0.7753,0,0,5.132178174734793,0.13683694861150336,30,1.0,WS/MP457/2024-2025/156727,True,100% text-similar AND same claimed amount as another 'Development of playground' work by the same MP (WS/MP457/2024-2025/156727) — check for duplicate or split-billed claim.,Development of playground,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.7753}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 5.13, 'portfolio_share': 0.137}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP457/2024-2025/156727', 'amount_corroborated': True}}"
WS/MP457/2024-2025/156731,D Ravikumar,Tamil Nadu,VILUPPURAM(SC),Development of playground,Viluppuram,29-Jul-2025,810000.0,Completed,"Cricket Pitch, Cricket Turf 45x10 feet, Cricket Astro Turf, Cricket net all around with roof, Cricket set, Foot Ball post, Volley ball post, Basket Ball post with Board, Kho Kho Post with first quality wood, Single cross strainer fixed, Skywalk fixed, Spinning wheel fixed with required accessories for complete usage of the developed ground.",30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Development of playground' work by the same MP (WS/MP457/2024-2025/156727) — check for duplicate or split-billed claim.,0,0.0,0.9999999999999997,national,0,Development of playground,Development of playground,0.7784,0,0,5.132178174734793,0.13683694861150336,30,1.0,WS/MP457/2024-2025/156727,True,100% text-similar AND same claimed amount as another 'Development of playground' work by the same MP (WS/MP457/2024-2025/156727) — check for duplicate or split-billed claim.,Development of playground,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.7784}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 5.13, 'portfolio_share': 0.137}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP457/2024-2025/156727', 'amount_corroborated': True}}"
WS/MP18031/2025-2026/153097,ABHAY KUMAR SINHA,Bihar,AURANGABAD_BR,Purchase of books and periodicals for libraries/digitization of library books,GAYA,22-Apr-2025,473826.0,Completed,purchase of books for school public library,30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Purchase of books and periodicals for libraries/digitization of library books' work by the same MP (WS/MP18031/2025-2026/153000) — check for duplicate or split-billed claim.,0,-0.6745,0.9500308773168005,state,0,Purchase of books and periodicals for libraries/digitization of library books,Purchase of books and periodicals for libraries/digitization of library books,0.894,0,0,54.92060285714284,0.9625683115794715,30,1.0,WS/MP18031/2025-2026/153000,True,100% text-similar AND same claimed amount as another 'Purchase of books and periodicals for libraries/digitization of library books' work by the same MP (WS/MP18031/2025-2026/153000) — check for duplicate or split-billed claim.,Purchase of books and periodicals for libraries/digitization of library books,"{'cost_anomaly': {'score': 0, 'z': -0.67, 'ratio_to_peer_median': 0.95, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.894}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 54.92, 'portfolio_share': 0.963}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP18031/2025-2026/153000', 'amount_corroborated': True}}"
WS/MP552/2024-2025/135975,Radha Mohan Singh,Bihar,PURVI CHAMPARAN,Fitting of Sitting RCC Benches in Public Places,PURBI CHAMPARAN,06-Feb-2026,1250000.0,Completed,MOTIHARI NAGAR NIGAM KSHETRA KE BENGALI BHAIYON KE COLONY ME PUBLIC PLACE PAR RCC BENCHO KA NIRMAN EWAM ADHISHTHAPAN KARYA.,30,Medium - Worth Reviewing,"Description reads as 'Development of public parks', not the declared 'Fitting of Sitting RCC Benches in Public Places' (model gives the declared category only 1.0% match confidence).",0,0.0,8.333333333333336,national,30,Fitting of Sitting RCC Benches in Public Places,Development of public parks,0.0096,0,0,3.4577044678670132,0.2267586967587387,0,0.0,,False,,Fitting of Sitting RCC Benches in Public Places,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 8.33, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 30, 'declared_type_confidence': 0.0096}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 3.46, 'portfolio_share': 0.227}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP317/2024-2025/144816,Smt Veena Devi,Bihar,VAISHALI,Purchase Books for Library,MUZAFFARPUR,06-Nov-2024,5000000.0,Completed,"Kanti, Motipur, saraiya ewam paroo prakhand ke bibhinna vidyalayo ke pushtakalayo mein pustak aapurti",30,Medium - Worth Reviewing,"Description reads as 'Street lights', not the declared 'Purchase Books for Library' (model gives the declared category only 0.7% match confidence).",0,0.0,49.99999999999999,national,30,Purchase Books for Library,Street lights,0.007,0,0,6.1919234272449755,0.3915886752555116,0,0.0,,False,,Purchase Books for Library,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 50.0, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 30, 'declared_type_confidence': 0.007}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.19, 'portfolio_share': 0.392}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18109/2024-2025/175943,DR. RAJESH MISHRA,Madhya Pradesh,SIDHI,Street lights,SHAHDOL,17-Feb-2026,1157705.0,Completed,35 NAG SOLAR STREET LIGHTS KA INSTTALATION,30,Medium - Worth Reviewing,100% text-similar AND same claimed amount as another 'Street lights' work by the same MP (WS/MP18109/2024-2025/175919) — check for duplicate or split-billed claim.,0,0.0,1.0000000000000007,state,0,Street lights,Street lights,0.7291,0,0,20.492594370291688,0.6722028429316048,30,1.0,WS/MP18109/2024-2025/175919,True,100% text-similar AND same claimed amount as another 'Street lights' work by the same MP (WS/MP18109/2024-2025/175919) — check for duplicate or split-billed claim.,Street lights,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.7291}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 20.49, 'portfolio_share': 0.672}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP18109/2024-2025/175919', 'amount_corroborated': True}}"
